"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125"
17.945,-0.6,-3.629,1.027,0.9,0.551,-0.272,0.6,3.142,0.924,0.087,1.729,3.1,1,0.387,-1.207,0.42,0.795,3.577,0.407,1.491,2.485,1.846,0.805,-1.479,0.78,-2.51,-2.572,0,0.966,1.498,3.132,0.568,-2.464,-0.303,-1.797,5.593,1.989,2.089,2.731,-1.319,0.043,-0.743,0.001,0.3,-1.938,0.752,0.078,0,-1.562,-1.379,-0.359,-2.847,-2.029,-1.508,-0.227,-2.983,0.355,-3.007,-1.988,-0.996,1.774,0.334,1.535,0.903,-2.13,-0.073,-0.697,0.659,-0.169,1.188,-2.001,-0.242,1.15,0.436,1,1.241,-0.324,0.47,"C",-1.118,0.68,0,-1.205,-1.42,1,-2.33,-1.087,1.194,0,2.229,0.482,1.008,"B",0.023,1,-1.182,-2.096,-1.729,-1.428,0,-4.927,1.499,1.703,0.33,-1.382,-2.541,0.94,-0.35,-0.866,0.817,-2.352,-0.804,0.139,2.21,7.063,1.918,0,-2.838,"D",-0.204,1.779,-1.725,0.624,-1.058,0
49.212,2.4,-2.819,0.238,0.8,0.58,-1.629,0.631,-0.887,-1.029,2.731,2.176,-1.059,1,0.108,3.942,0.728,0.249,2.696,0.515,-0.902,-1.469,0.782,-3.548,1.078,-0.023,5.524,-0.483,0,4.97,-0.135,2.049,0.409,-0.228,3.491,-1.373,1.133,3.339,1.247,0.765,0.237,2.578,1.339,2.882,2.7,0.249,0.515,-1.138,0,-0.001,2.527,1.27,0.472,1.437,-0.221,0.842,0.585,0.756,0.507,0.982,4.312,-0.399,-0.033,2.147,0.501,-1.34,2.35,1.337,0.856,2.078,2.343,2.903,2.779,-0.544,-1.948,0,1.647,0.915,0.447,"C",-3.133,-0.983,0,-2.79,1.011,1,0.343,1.192,-1.157,1,0.817,3.165,2.424,"B",-1.358,1,-1.016,0.062,1.613,3.502,0,2.475,-1.045,1.389,0.438,2.417,-3.673,-0.598,0.452,1.367,1.539,-0.588,-3.032,-3.852,-1.987,1.664,0.415,0,2.982,"B",1.955,-1.8,1.949,-0.188,3.219,0
-15.466,-3.4,2.938,0.212,1.4,0.462,1.608,0.503,-1.511,-0.667,-3.624,-0.76,1.469,1,0.112,4.524,0.726,-4.193,1.896,0.52,-0.107,-0.682,-0.068,0.893,-0.501,1.006,-3.025,-1.406,1,-0.942,1.853,1.448,-0.528,3.302,-1.577,0.259,0.545,-1.671,-1.228,-1.335,2.895,-3.179,-1.357,-1.197,-1.1,4.596,-1.605,1.352,0,-1.396,-0.946,-0.614,-0.781,2.161,-3.908,-1.324,0.672,-2.263,1.628,2.088,-0.079,-2.591,0.656,-4.577,-3.138,-0.8,1.507,-1.859,0.899,-2.862,1.968,-1.947,0.125,-0.039,3.887,0,-0.071,-0.819,0.368,"C",1.577,-1.925,1,-1.818,-5.729,0,2.373,1.315,0.887,0,-3.687,0.987,-0.899,"C",-3.168,1,-1.255,-2.242,-3.104,4.605,0,1.556,3.849,-0.858,-0.461,0.115,-1.039,-1.333,-1.197,-1.043,-1.098,2.327,-2.128,0.757,1.053,2.545,0.237,0,-0.275,"B",-1.614,1.086,-1.698,0.339,-0.309,0
36.877,2.8,-1.298,1.786,0,0.511,0.47,-3.922,2.076,0.052,-1.372,-2.417,2.413,0,0.255,0.534,1.68,1.021,0.298,0.123,-0.373,-4.877,-0.33,0.119,-1.402,1.703,2.995,-1.665,1,3.763,0.615,2.922,-1.62,-2.201,4.89,1.786,3.113,-0.522,-3.975,-1.018,-1.434,1.283,1.777,1.735,0.5,2.227,0.511,-0.928,0,4.677,2.714,2.227,-1.327,-0.98,-2.383,2.56,-2.976,1.027,2.806,-0.709,0.063,-0.02,0.474,-1.575,2.858,2.97,-1.919,-1.214,0.629,-1.211,4.574,1.636,2.187,-1.205,-0.738,0,-2.345,-0.459,0.436,"C",-1.896,2.433,0,-0.9,-0.263,0,0.821,-0.556,-2.143,0,3.867,4.01,2.773,"C",-0.732,1,2.132,4.492,0.55,0.307,0,-0.474,0.008,0.626,-0.495,1.67,-3.937,-1.499,3.043,-0.266,-3.768,-0.677,1.967,1.27,-1.255,-1.389,-2.416,1,1.271,"C",-1.832,-1.929,-0.796,-0.715,3.858,0
23.491,-2.4,-1.251,-3.686,0,0.6,0.832,2.634,-3.772,-1.687,4.765,0.427,-1.083,1,0.131,-6.336,-1.946,-2.016,-2.569,0.368,-1.492,0.912,-0.329,1.722,-3.253,-2.718,-4.09,-3.973,1,3.136,1.041,1.136,0.537,0.521,4.331,-2.937,-1.415,-3.521,0.789,-2.025,-1.956,-0.458,1.817,0.126,-4.7,5.024,-0.045,-1.546,0,-0.197,2.692,0.178,-1.054,0.427,-0.213,-1.791,-0.849,1.172,-0.356,1.945,1.097,0.596,-1.49,0.287,-0.971,-0.97,1.419,4.534,0.616,-3.182,3.365,0.369,1.099,1.191,1.136,1,0.898,-3.286,0.372,"B",0.501,2.946,1,0.399,-0.187,1,-2.483,0.475,1.693,1,1.194,-2.67,0.821,"B",-2.68,1,2.553,3.901,-0.857,-2.826,0,-1.106,0.508,4.532,-1.61,-0.568,2.32,0.485,-0.664,-0.294,-1.211,-1.801,0.199,0.231,-3.014,2.922,5.493,1,-0.183,"B",3.241,1.509,1.994,0.595,0.497,1
-4.029,-0.5,-0.433,-5.667,-1.4,0.44,-4.076,0.95,0.257,3.373,5.278,3.645,0.573,0,0.329,1.821,1.824,5.762,-2.868,0.458,-0.702,0.738,0.352,-2.706,0.095,0.45,1.143,0.122,0,0.573,1.102,2.269,0.467,0.023,0.611,-2.263,0.986,1.796,1.658,-0.531,0.571,-4.3,0.437,1.636,-1.2,3.996,0.749,1.034,0,-1.066,-0.082,-3.052,3.128,0.409,-1.073,-2.426,-1.333,3.373,-1.576,-4.097,0.998,0.005,-4.436,3.677,1.525,-1.97,-1.77,0.634,0.607,-4.679,-1.209,0.734,-0.148,-3.216,1.547,0,0.665,-0.181,0.296,"C",1.127,1.458,0,0.864,-2.888,1,-1.434,-0.648,-0.409,1,-5.495,-0.871,1.299,"C",2.067,0,-0.153,-1.569,1.822,2.147,0,-0.846,-0.544,0.448,4.516,1.658,-2.186,0.764,0.54,-0.624,-0.533,-0.12,0.651,0.953,-1.036,1.33,-1.248,1,0.296,"B",-2.537,-3.278,0.209,-0.449,-1.332,0
22.323,-0.7,-3.54,0.324,-2,0.401,-2.469,1.471,0.229,0.645,-1.69,-1.638,-1.194,1,0.149,-0.087,4.64,-2.65,-0.682,0.597,-1.481,0.147,-1.57,2.908,3.358,-2.543,1.413,1.846,0,0.902,0.633,-3.297,0.197,1.444,4.259,-1.785,-2.355,-0.339,-2.449,-0.507,2.722,-2.294,-0.053,3.327,1.5,-1.552,1.843,-1.067,0,-2.53,3.313,-0.157,-1.007,0.048,-0.28,2.319,2.456,-1.232,-0.563,-1.249,-0.994,1.013,-1.101,0.422,1.969,2.11,0.967,0.303,0.532,-0.869,-0.554,-3.357,-1.343,2.36,-3.367,0,-3.315,1.977,0.223,"B",-0.144,-1.229,1,2.103,-1.214,0,-0.723,-2.54,2.203,0,1.44,0.643,0.084,"B",3.178,0,2.271,0.177,-1.958,0.115,0,-0.002,-0.543,-2.515,-1.969,0.53,2.251,2.965,2.657,-3.652,1.276,-4.705,-1.739,-1.893,0.927,-0.818,-1.646,0,4.121,"B",3.706,0.976,-0.305,-1.184,-0.715,0
15.67,0.5,-1.276,-0.778,0.7,0.461,-3.841,-1.069,-0.339,-2.45,-0.405,0.915,-1.754,0,0.151,-0.244,-0.151,0.413,-2.125,0.475,-1.582,3.055,2.803,-3.525,2.005,5.394,-0.45,-1.787,0,1.217,0.126,-1.569,1.238,-3.667,0.476,3.394,2.625,0.511,-1.728,2.701,1.113,-3.341,0.645,-1.9,-0.3,-0.282,-0.04,0.976,0,-3.442,0.746,0.901,-1.579,0.377,0.233,-1.341,1.92,1.344,-3.29,-3.87,-2.243,-4.387,1.58,1.009,0.143,0.27,-1.362,3.559,0.556,1.41,0.454,2.008,0.03,2.444,-0.241,0,-1.062,-1.731,0.369,"C",-0.384,-0.912,1,4.921,-0.076,0,-4.324,-1.276,1.523,0,2.809,0.784,1.073,"B",0.938,0,6.047,-5.152,0.308,-0.783,0,-0.943,0.384,0.845,2.128,0.657,3.385,0.678,-2.577,1.092,2.005,-2.707,1.93,-0.651,-0.577,-0.886,-1.945,1,-0.117,"B",0.176,0.507,1.092,0.769,-0.594,1
25.56,1.9,-1.124,0.174,-1.5,0.499,1.61,3.625,-1.697,0.664,2.761,0.655,0.806,0,0.357,-3.382,-1.087,-1.845,-1.625,0.534,-0.707,-0.178,4.715,1.19,2.53,-2.389,-1.046,1.329,1,-0.306,0.259,-0.364,4.334,-1.124,0.116,-1.738,-2.056,-0.561,-1.196,-1.718,0.351,-3.085,-0.444,-1.462,0,-3.177,-0.347,1.813,0,-4.814,-0.304,-0.338,3.445,-0.94,0.114,0.547,-6.082,1.471,3.574,2.064,0.371,-2.784,-0.64,1.115,-0.809,0.03,1.776,1.212,0.573,-1.442,0.138,-0.84,1.906,-4.541,1.248,0,4.642,-0.223,0.497,"B",-1.57,-1.487,0,-3.289,2.682,1,-1.524,-1.1,1.323,1,0.844,1.439,-7.062,"B",1.506,0,0.309,-0.336,-1.449,3.7,0,-1.155,5.079,3.259,-4.574,0.344,-1.429,-0.404,-2.483,2.736,-1.723,-1.008,3.388,-2.291,0.955,4.314,0.589,1,-1.086,"C",-0.863,0.882,0.441,0.858,1.946,0
-9.66,-1,2.432,0.667,-0.2,0.406,4.58,1.071,4.069,-1.533,1.727,-0.331,1.42,1,0.118,-1.81,-4.404,-0.557,-1.84,0.364,1.465,1.183,0.187,-0.675,1.344,-1.821,1.643,-2.52,0,1.166,-3.933,-1.351,-3.328,2.06,-0.379,1.032,2.591,-0.071,-0.487,-0.129,-3.252,1.123,1.237,-0.807,-0.5,0.682,3.993,-2.884,0,-3.13,3.237,-0.757,1.76,-1.475,1.178,-1.525,-1.124,2.064,-0.819,0.587,-0.018,0.202,2.274,0.121,-2.05,3,-2.907,2.932,0.944,-0.2,1.206,2.296,-1.347,-0.252,-2.209,1,0.562,1.152,0.24,"C",0.405,-4.404,1,0.514,1.975,0,-1.434,0.309,1.112,0,-2.845,-1.399,2.196,"B",-0.268,0,0.005,1.182,-1.194,3.091,1,-1.015,-0.889,-3.366,2.707,0.856,-0.275,-0.352,4.155,0.459,-2.888,0.202,1.814,-3.038,-0.144,4.865,-0.266,0,-2.817,"A",-3.037,-1.674,-0.612,-5.506,-1.559,1
13.11,-0.6,-0.281,1.152,2,0.575,4.183,1.819,-3.208,-1.502,0.957,-2.701,-0.442,0,0.199,-1.493,-0.459,0.373,1.717,0.33,1.425,-1.408,-1.398,0.834,-0.229,-3.626,0.664,0.43,1,2.242,-0.347,0.105,-0.462,-0.69,2.898,-6.73,-1.824,0.891,-0.666,1.645,0.284,3.171,1.253,-0.511,-0.9,-1.493,-2.149,-0.12,0,2.267,-2.473,-0.055,0.56,-0.467,-1.055,-0.717,2.58,-2.131,1.85,0.904,-1.246,1.7,-1.228,2.273,-2.499,1.95,-2.144,0.318,0.74,4.112,0.26,-3.747,0.222,-2.211,-0.577,0,-2.461,-2.106,0.546,"C",-4.151,-0.096,0,2.641,0.269,1,-1.888,3.008,-3.264,0,-2.509,1.896,-0.769,"A",0.936,1,-0.396,2.798,0.751,1.908,0,-2.949,2.456,3.4,4.264,2.26,0.448,-1.812,-3.156,0.078,-0.73,-0.306,-1.123,-1.381,-0.016,-0.728,-1.741,1,-1.141,"D",0.212,-3.577,0.132,-0.046,-0.204,0
35.614,3.7,1.656,1.258,-1,0.587,1.146,1.046,0.71,0.231,-2.396,1.377,-3.971,1,0.347,3.789,-0.891,-0.49,0.459,0.155,1.112,-3.306,1.082,1.418,-0.445,-0.124,-0.618,2.571,0,-2.536,-0.909,2.211,0.73,-1.09,3.996,-1.352,-2.573,-1.469,-0.031,-1.302,-2.509,2.988,0.273,-3.504,-1.9,-3.245,2.195,1.973,0,-0.737,1.534,3.148,-0.424,1.585,0.325,-0.635,1.952,2.238,-6.128,-2.685,0.294,-1.839,1.029,-1.681,1.55,4.08,2.228,-0.854,0.056,0.802,0.839,-0.074,0.332,1.051,-1.267,0,-1.79,2.691,0.598,"B",1.609,-2.431,0,-2.333,1.46,1,-1.136,-0.933,1.184,1,-0.409,-4.837,0.082,"A",0.244,0,2.783,2.215,0.823,-2.688,0,-2.403,2.47,-2.042,2.246,-1.528,2.204,0.466,1.378,-1.153,2.26,-4.13,0.236,1.161,1.701,-1.042,-4.399,0,0.204,"C",-2.018,0.578,-3.392,-0.843,-0.543,0
3.386,-0.5,0.67,0.45,5,0.586,-1.659,0.69,2.003,-0.442,-2.634,0.885,3.595,1,0.234,-1.191,1.008,-0.068,-0.926,0.026,0.458,0.934,-0.008,1.437,2.5,3.731,1.887,0.703,1,-0.107,1.178,-0.157,4.434,4.432,0.662,1.18,-2.157,1.688,-1.892,-2.283,0.176,1.841,-2.08,1.998,-1,0.566,0.31,1.729,0,2.82,-0.409,-0.061,1.648,0.542,-0.897,-0.218,3.077,0.48,-1.449,0.738,1.093,-1.287,0.337,0.448,-2.307,-1.6,1.966,1.397,0.461,-1.018,-0.112,0.256,2.218,-1.248,-0.818,0,2.828,-1.248,0.6,"C",-1.017,0.57,0,1.73,-0.181,1,-0.787,-3.772,0.691,0,-0.183,-2.016,0.576,"B",1.912,0,-0.333,0.959,-1.789,0.377,0,0.926,-1.801,1.696,-0.42,1.092,2.95,2.272,4.467,2.8,-2.515,-0.898,2.278,2.024,0.898,-3.102,-3.413,0,-2.24,"B",-3.985,-0.792,1.601,-0.512,2.397,0
3.629,0.7,0.548,0.825,0.3,0.409,1.311,1.776,0.837,-2.005,4.498,0.018,1.604,1,0.388,0.781,3.56,1.152,-0.927,0.592,-2.672,-2.558,0.163,-2.279,-0.223,-0.862,-0.318,-2.345,1,2.074,1.236,-2.95,1.087,3.748,-1.267,0.075,-0.97,1.172,-5.01,2.577,-1.072,1.105,0.395,0.211,4.1,-1.193,2.684,-0.83,1,2.61,2.845,0.245,-0.931,-0.755,-1.162,1.651,1.578,0.003,-0.025,2.554,-2.149,0.617,0.763,-1.413,1.673,-1.32,-2.458,0.682,0.597,-2.019,3.174,-1.535,0.452,0.234,0.116,1,-0.8,1.18,0.214,"C",-0.428,-2.092,1,4.46,0.915,0,-2.356,1.544,2.827,0,-0.817,-1.474,1.238,"B",-3.165,0,-3.195,-1.037,0.828,-0.551,0,2.706,-1.592,3.083,0.842,-0.692,2.163,0.499,-5.136,1.613,3.141,0.02,-0.525,-1.26,-1.859,-0.412,1.251,0,1.75,"B",-0.58,2.353,2.642,4.507,0.479,0
8.895,-0.6,-0.414,-1.799,-1.1,0.567,1.72,1.277,-0.142,-0.025,4.154,0.354,1.505,1,0.331,1.877,-3.112,1.831,0.028,0.035,0.491,-1.699,2.171,-0.56,2.791,-0.792,-0.358,0.49,1,-1.939,0.837,-0.883,3.023,0.376,0.9,1.154,-0.668,-0.835,-1.222,1.693,1.091,2.492,-1.227,-1.896,-0.9,-4.161,-3.549,-0.432,0,-3.279,-0.831,3.394,-2.769,2.675,-2.042,-0.036,-0.534,2.797,-1.227,0.833,2.913,0.046,2.776,-1.275,0.029,-3.94,1.15,1.108,0.994,3.621,0.998,0.626,1.058,1.797,4.643,0,3.977,-0.314,0.371,"C",0.329,-0.157,0,0.943,1.569,1,1.713,1.635,-0.488,0,-1.415,2.122,0.441,"B",0.939,0,-1.824,1.839,-0.68,-1.329,0,0.275,1.895,2.096,1.48,-3.276,3.705,-0.501,1.369,2.879,-0.544,2.749,3.373,-2.444,-4.349,-0.929,0.22,0,-1.696,"B",2.563,0.603,-0.854,-3.466,0.573,0
10.541,2.3,-2.978,-0.161,-0.2,0.567,-2.777,-0.985,-1.307,-0.314,-1.06,2.276,-2.292,1,0.175,-2.62,3.278,0.577,-1.143,0.025,0.991,3.318,-1.883,2.16,-3.326,0.13,2.043,0.356,1,0.578,-0.745,-2.353,-1.832,2.918,0.897,-0.492,5.444,-1.325,1.904,0.426,1.801,-0.781,1.835,-1.052,-0.6,-1.095,2.453,0.963,0,-2.539,2.812,-1.735,-1.901,-1.186,-2.455,0.301,3.159,-0.191,-4.419,-1.083,-3.191,0.864,3.484,2.056,-1.292,0.72,-0.976,-2.155,0.829,-1.17,1.961,-0.052,1.338,-1.631,-1.33,1,1.155,-0.409,0.334,"C",-1.786,2.074,0,0.652,-3.071,1,-3.104,-0.282,1.132,0,1.487,0.553,1.087,"B",-2.417,0,-1.248,-0.98,4.65,2.532,0,2.257,1.988,-0.691,-2.015,0.655,1.645,1.16,3.203,-1.431,1.299,1.223,-0.074,3.146,-1.239,-2.485,3.908,0,2.78,"B",-2.423,4.56,2.159,0.208,2.478,1
-9.527,-3.8,-0.359,1.89,1.1,0.512,0.141,1.818,0.413,-1.286,-0.559,4.814,1.494,1,0.166,-0.486,-3.2,0.915,-0.777,0.401,2.506,-0.015,1.679,0.255,2.752,1.903,0.793,2.187,0,0.872,-1.468,-0.07,1.469,4.179,0.286,1.223,3.408,-4.175,-0.467,0.827,-0.099,-4.264,1.811,-2.604,0.7,-2.437,1.649,-0.43,0,0.814,3.181,-2.129,-2.17,3.908,0.79,0.125,0.568,0.801,-0.873,-2.16,0.531,-1.255,0.773,-2.278,0.435,1.35,1.079,1.561,0.079,0.545,1.889,-2.34,-0.032,-0.526,0.274,0,-0.113,-2.214,0.421,"B",0.371,3.719,1,-1.778,1.256,1,-1.201,3.183,-0.963,0,0.593,-0.163,0.278,"C",4.368,1,-1.31,4.776,-0.319,0.397,0,1.13,1.793,-3.186,-0.352,-2.073,-2.892,0.828,1.037,1.068,3.582,1.692,2.208,0.011,-1.98,0.049,0.217,0,-1.18,"C",-0.353,-0.954,-1.173,0.766,-0.455,0
9.863,-2.2,-0.251,1.328,0.2,0.576,-0.718,-1.296,1.283,2.239,-2.752,-2.483,0.1,1,0.393,-0.725,-0.384,-0.629,-2.154,0.558,-1.379,1.548,2.17,0.257,-2.356,2.16,-1.81,-1.587,0,2.811,1.451,-5.017,1.456,4.503,-0.763,-1.402,-1.217,-0.061,0.842,3.558,-0.112,2.727,0.65,-0.059,3,-2.834,-1.402,-2.716,0,-1.562,-1.556,-1.321,0.044,1.108,-2.456,-0.48,-1.14,0.148,0.218,1.364,-0.128,-0.41,0.465,-1.387,-0.47,-0.18,-2.196,1.585,0.769,3.42,0.05,-0.172,1.159,2.496,-3.044,0,-3.935,1.03,0.34,"C",-0.528,-2.276,0,0.044,0.241,1,-1.292,-1.5,-2.924,0,0.296,-1.732,-0.504,"B",2.377,0,0.516,1.978,-0.367,-1.078,0,-1.075,-0.422,-2.543,0.26,-2.008,-0.983,-1.173,-0.558,-5.993,-0.596,0,2.171,-0.11,0.696,0.203,1.785,0,1.402,"B",2.322,1.712,-1.113,0.894,1.278,1
8.514,-3.2,-1.326,-3.033,3.6,0.557,-2.3,-3.87,2.783,-1.658,-2.014,3.009,-0.427,1,0.294,4.962,3.351,-1.042,2.076,0.284,-2.376,-1.309,1.646,0.873,-1.973,0.76,0.126,-0.638,1,0.163,2.476,2.256,-0.771,-1.335,2.802,-1.204,-5.055,-1.872,-0.474,-2.218,0.252,-0.086,2.036,-0.87,1.3,-4.806,3.86,2.835,1,-0.538,-1.231,-0.712,0.086,0.406,-1.057,0.345,0.849,3.166,3.048,-1.453,1.924,4.42,-0.584,2.291,-0.768,0.89,-0.615,-0.183,0.696,1.884,1.259,1.578,2.915,1.823,1.715,1,-0.193,-1.677,0.406,"C",0.103,-1.494,0,-1.988,1.482,1,-3.324,-1.896,-1.324,0,-1.702,0.909,-0.426,"B",-2.071,1,-0.554,1.406,-0.351,0.7,0,1.166,2.072,-2.062,-0.326,-1.971,-4.128,2.43,3.168,4.181,4.337,-0.851,0.811,0.367,-0.731,-2.49,0.976,1,1.213,"D",-5.452,0.193,3.199,1.155,2.293,0
33.712,0.7,-0.926,-2.796,-1.6,0.581,-2.676,-0.945,1.452,1.843,-0.026,-2.141,-1.582,1,0.294,4.693,2.468,0.455,-0.699,0.363,-2.731,-3.394,-0.543,-4.079,-3.684,0.047,1.452,4.102,1,-1.016,1.34,-0.971,-0.922,-2.637,2.364,1.209,-0.182,0.933,0.112,-5.736,-0.494,2.261,2.03,1.065,1,-0.145,1.293,2.064,0,-0.923,0.222,-3.907,2.531,3.578,0.875,5.749,-0.348,0.472,-3.695,-1.005,-0.845,0.447,-1.553,-0.253,-0.824,3.87,-1.14,-0.084,0.561,-1.052,2.736,1.256,1.44,0.422,0.045,0,0.809,-0.98,0.301,"C",-2.735,1.328,0,4.731,2.413,0,-0.012,-0.199,-2.509,0,1.876,-2.546,-3.755,"B",2.821,0,-1.469,0.115,-2.045,0.506,0,2.803,-2.285,0.82,-0.88,0.503,1.021,4.796,1.856,-0.143,0.521,3.092,-0.8,1.87,0.45,2.897,-1.924,0,-0.251,"B",2.943,-1.316,-1.94,-0.478,0.59,0
37.517,-1.6,0.303,-0.739,-3.3,0.542,-0.409,2.892,-3.057,2.207,-0.865,-1.88,-1.231,1,0.292,-0.821,-1.851,1.318,0.741,0.374,-1.517,-2.665,0.536,1.254,-0.769,1.024,0.504,-1.87,1,-2.824,-0.937,0.912,-0.154,-1.324,1.686,-0.696,-1.353,1.112,-3.746,-1.053,3.119,1.728,-2.233,2.904,-5.2,-0.55,4.307,2.336,0,2.186,-2.102,-0.783,-1.777,0.566,-1.757,0.507,-0.164,2.655,-0.574,-2.532,-1.254,-0.038,0.361,-1.247,0.838,-0.33,-3.39,-0.291,0.576,-0.403,0.546,0.794,1.647,-1.303,1.324,0,0.458,1.191,0.536,"C",1.285,-1.321,0,1.08,1.789,0,-0.475,-2.958,-2.145,1,-1.467,1.047,-1.691,"B",1.903,0,-2.158,-0.009,1.568,-0.347,0,4.962,-0.235,-0.833,1.607,3.202,1.075,5.135,-0.752,-1.94,-0.109,1.395,-2.156,0.37,-3.928,-2.353,-1.703,0,4.764,"D",3.32,0.677,0.304,1.223,1.438,0
26.528,1.4,-0.144,-0.907,-2.4,0.515,1.057,0.623,1.469,1.318,0.267,1.525,2.322,0,0.129,-0.821,-6.479,-3.784,4.869,0.434,2.111,2.044,0.241,0.91,-1.557,-3.133,-0.102,2.165,1,-1.495,-0.869,-2.414,0.598,0.123,3.213,1.501,0.215,2.307,2.907,2.393,-4.554,-2.683,0.81,-2.229,2.2,0.281,-3.384,-0.054,0,-0.132,0.551,1.821,-1.417,0.028,1.983,-1.475,-5.466,3.798,1.111,4.182,2.771,0.802,-1.381,0.761,-1.543,2.46,2.342,1.007,0.475,-2.015,2.288,3.096,0.916,-0.517,-1.029,0,-0.67,1.257,0.602,"B",-1.772,0.909,0,0.069,3.628,1,0.295,2.743,-1.628,1,0.199,-0.358,-0.826,"B",-0.753,1,-2.171,-1.867,0.328,1.708,0,-2.787,2.28,0.17,-0.358,0.042,-4.02,-1.311,1.549,0.541,0.888,5.884,-1.169,0.004,-3.441,-2.89,3.729,1,1.061,"C",-2.344,2.015,0.506,-0.907,0.041,0
12.011,-0.1,0.282,1.098,-1.1,0.498,2.895,-2.523,-0.384,-2.793,-1.873,-0.316,-3.009,0,0.238,1.339,1.111,2.358,-0.866,0.534,1.01,-0.396,-1.407,-2.192,-4.606,1.381,1.749,0.019,0,-1.689,-0.411,4.772,-1.123,-4.186,1.444,-0.01,-1.769,1.432,1.573,1.35,-2.811,-1.569,3.495,-1.833,1.9,-0.332,-2.09,3.8,0,-1.387,-1.955,-0.318,3.406,-0.765,1.888,-2.52,-3.851,-2.1,-4.649,-1.525,0.917,0.505,4.317,-2.44,3.223,-0.17,0.454,-0.504,0.978,1.71,1.879,2.649,1.174,-0.006,-0.752,0,2.239,-4.304,0.483,"C",-3.06,-1.691,0,1.038,0.652,0,1.466,4.743,1.002,0,-2.32,-0.819,3.494,"C",2.096,0,-1.634,-0.846,1.837,5.697,1,-1.473,-2.527,3.843,1.608,2.998,0.29,-6.046,2.634,0.194,-1.67,0.722,0.266,2.215,-1.104,-2.669,-0.374,0,-2.877,"B",-0.307,0.182,1.356,4.167,2.227,0
34.748,-0.9,1.775,1.106,-0.8,0.441,1.243,2.79,0.15,0.757,-1.698,1.868,-2.895,0,0.389,-0.401,0.996,-1.203,0.496,0.062,-0.266,3.385,-0.709,-3.55,-1.846,2.001,-4.076,0.297,1,-4.648,-1.164,0.132,2.63,-0.765,2.943,0.812,2.603,1.083,4.19,-2.488,2.707,1.246,-1.819,1.795,-0.2,-4.45,-2.224,-0.827,0,-0.16,-0.487,-0.568,-1.389,3.447,4.275,-2.457,-0.002,1.56,0.712,-2.749,-1.884,1.407,0.528,0.911,-1.483,2.06,1.702,4.3,0.424,-2.574,1.534,2.875,1.814,0.13,0.716,0,-1.479,0.475,0.61,"B",-3.405,0.712,0,3.834,-0.604,0,0.915,-1.491,2.622,0,-1.087,-0.006,-0.657,"B",-1.517,1,-1.061,-1.138,0.576,-0.393,0,0.712,-0.295,-1.285,2.871,1.659,4.177,-1.059,0.622,0.672,-2.715,-0.161,3.147,2.366,3.207,-0.509,0.15,0,-1.169,"D",1.958,2.448,-1.87,3.556,3.476,1
23.657,1.2,-0.017,-3.736,1.6,0.438,0.134,0.751,-0.074,0.302,-1.888,1.734,-0.467,0,0.376,-0.474,-0.432,2.464,-0.535,0.065,0.793,-0.405,0.149,-0.034,0.697,0.336,-0.065,-3.506,1,0.842,0.723,0.031,2.309,-3.134,0.298,0.123,-1.071,-0.938,-0.457,0.45,0.199,-2.361,-0.286,1.553,-2.3,1.181,0.001,-2.118,0,-1.485,4.243,-2.482,0.164,-2.703,0.399,1.714,2.243,-1.958,-1.613,1.261,2.722,3.803,-3.535,-5.137,2.705,-1.27,3.388,-0.516,0.906,-1.209,-0.622,1.027,1.4,-3.211,-0.173,0,-3.753,-0.756,0.41,"C",0.883,-1.565,1,1.119,3.395,1,-1.516,4.181,-3.833,1,0.773,-3.338,5.786,"B",-1.235,0,-2.863,3.332,-0.865,2.396,0,0.793,4.708,2.382,-2.217,-0.927,0.237,0.796,1.157,1.794,1.063,0.285,-1.009,2.121,1.713,3.082,1.543,0,0.244,"B",0.554,1.072,0.96,3.126,-0.697,0
